batch_size,epoch,rank,batch,fwd_start, fwd_data_rcvd, fwd_calc_done, fwd_end, bwd_start, bwd_data_rcvd, bwd_calc_done, bwd_end, opt_start, opt_end
512, 0, 0, 0, 1591153607.243, 1591153619.264, 1591153624.159, 1591153624.159, 1591153624.455, 1591153625.089, 1591153633.108, 1591153633.108, 1591153633.11, 1591153633.113
512, 0, 0, 1, 1591153624.159, 1591153624.255, 1591153624.278, 1591153624.306, 1591153633.36, 1591153633.36, 1591153633.84, 1591153633.84, 1591153633.841, 1591153633.843
512, 0, 0, 2, 1591153633.113, 1591153633.114, 1591153633.171, 1591153633.171, 1591153634.107, 1591153634.107, 1591153634.534, 1591153634.534, 1591153634.535, 1591153634.537
512, 0, 0, 3, 1591153633.843, 1591153633.843, 1591153633.848, 1591153633.86, 1591153634.8, 1591153634.8, 1591153635.22, 1591153635.22, 1591153635.221, 1591153635.223
512, 0, 0, 4, 1591153634.537, 1591153634.537, 1591153634.543, 1591153634.543, 1591153635.488, 1591153635.488, 1591153635.934, 1591153635.934, 1591153635.935, 1591153635.937
512, 0, 0, 5, 1591153635.223, 1591153635.223, 1591153635.228, 1591153635.228, 1591153636.207, 1591153636.207, 1591153636.62, 1591153636.62, 1591153636.621, 1591153636.623
512, 0, 0, 6, 1591153635.937, 1591153635.943, 1591153635.95, 1591153635.95, 1591153636.889, 1591153636.89, 1591153637.321, 1591153637.321, 1591153637.322, 1591153637.324
512, 0, 0, 7, 1591153636.623, 1591153636.624, 1591153636.629, 1591153636.629, 1591153637.331, 1591153637.331, 1591153638.021, 1591153638.021, 1591153638.022, 1591153638.024
512, 0, 0, 8, 1591153637.324, 1591153637.324, 1591153637.33, 1591153637.33, 1591153638.294, 1591153638.294, 1591153638.723, 1591153638.723, 1591153638.724, 1591153638.726
512, 0, 0, 9, 1591153638.024, 1591153638.024, 1591153638.03, 1591153638.03, 1591153638.977, 1591153638.977, 1591153639.421, 1591153639.421, 1591153639.421, 1591153639.424
512, 0, 0, 10, 1591153638.726, 1591153638.726, 1591153638.732, 1591153638.732, 1591153639.692, 1591153639.692, 1591153640.134, 1591153640.134, 1591153640.135, 1591153640.138
512, 0, 0, 11, 1591153639.424, 1591153639.424, 1591153639.428, 1591153639.429, 1591153640.407, 1591153640.407, 1591153640.85, 1591153640.85, 1591153640.851, 1591153640.853
512, 0, 0, 12, 1591153640.138, 1591153640.138, 1591153640.144, 1591153640.144, 1591153641.107, 1591153641.107, 1591153641.53, 1591153641.53, 1591153641.532, 1591153641.534
512, 0, 0, 13, 1591153640.853, 1591153640.853, 1591153640.858, 1591153640.859, 1591153641.803, 1591153641.803, 1591153642.217, 1591153642.217, 1591153642.219, 1591153642.221
512, 0, 0, 14, 1591153641.534, 1591153641.534, 1591153641.557, 1591153641.567, 1591153642.484, 1591153642.484, 1591153642.919, 1591153642.919, 1591153642.921, 1591153642.923
512, 0, 0, 15, 1591153642.221, 1591153642.221, 1591153642.227, 1591153642.227, 1591153643.174, 1591153643.175, 1591153643.799, 1591153643.799, 1591153643.8, 1591153643.803
512, 0, 0, 16, 1591153642.923, 1591153642.923, 1591153642.929, 1591153642.929, 1591153644.056, 1591153644.056, 1591153644.435, 1591153644.435, 1591153644.437, 1591153644.439
512, 0, 0, 17, 1591153643.803, 1591153643.803, 1591153643.81, 1591153643.81, 1591153644.707, 1591153644.707, 1591153645.133, 1591153645.133, 1591153645.134, 1591153645.136
512, 0, 0, 18, 1591153644.439, 1591153644.439, 1591153644.445, 1591153644.445, 1591153645.41, 1591153645.41, 1591153645.823, 1591153645.823, 1591153645.826, 1591153645.829
512, 0, 0, 19, 1591153645.136, 1591153645.136, 1591153645.142, 1591153645.152, 1591153646.086, 1591153646.086, 1591153646.547, 1591153646.547, 1591153646.549, 1591153646.551
512, 0, 0, 20, 1591153645.829, 1591153645.83, 1591153645.839, 1591153645.839, 1591153646.829, 1591153646.829, 1591153647.233, 1591153647.233, 1591153647.235, 1591153647.237
512, 0, 0, 21, 1591153646.551, 1591153646.551, 1591153646.557, 1591153646.558, 1591153647.238, 1591153647.238, 1591153647.25, 1591153647.25, 1591153647.251, 1591153647.253
512, 0, 0, 22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 0, 65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 0, 1591153607.348, 1591153616.52, 1591153624.08, 1591153624.085, 1591153624.373, 1591153625.244, 1591153633.108, 1591153633.108, 1591153633.11, 1591153633.112
512, 0, 1, 1, 1591153624.085, 1591153624.128, 1591153624.196, 1591153624.227, 1591153633.447, 1591153633.447, 1591153633.84, 1591153633.84, 1591153633.841, 1591153633.844
512, 0, 1, 2, 1591153633.112, 1591153633.113, 1591153633.171, 1591153633.171, 1591153633.852, 1591153633.852, 1591153634.534, 1591153634.534, 1591153634.535, 1591153634.537
512, 0, 1, 3, 1591153633.844, 1591153633.844, 1591153633.85, 1591153633.85, 1591153634.805, 1591153634.805, 1591153635.22, 1591153635.22, 1591153635.221, 1591153635.224
512, 0, 1, 4, 1591153634.537, 1591153634.537, 1591153634.543, 1591153634.543, 1591153635.233, 1591153635.446, 1591153635.934, 1591153635.934, 1591153635.935, 1591153635.937
512, 0, 1, 5, 1591153635.224, 1591153635.224, 1591153635.232, 1591153635.232, 1591153636.206, 1591153636.206, 1591153636.62, 1591153636.62, 1591153636.622, 1591153636.625
512, 0, 1, 6, 1591153635.937, 1591153635.938, 1591153635.943, 1591153635.943, 1591153636.634, 1591153636.634, 1591153637.324, 1591153637.324, 1591153637.326, 1591153637.329
512, 0, 1, 7, 1591153636.625, 1591153636.625, 1591153636.632, 1591153636.632, 1591153637.339, 1591153637.339, 1591153638.021, 1591153638.021, 1591153638.022, 1591153638.025
512, 0, 1, 8, 1591153637.329, 1591153637.329, 1591153637.337, 1591153637.337, 1591153638.302, 1591153638.302, 1591153638.723, 1591153638.723, 1591153638.725, 1591153638.728
512, 0, 1, 9, 1591153638.025, 1591153638.025, 1591153638.032, 1591153638.032, 1591153639.003, 1591153639.003, 1591153639.421, 1591153639.421, 1591153639.422, 1591153639.425
512, 0, 1, 10, 1591153638.728, 1591153638.728, 1591153638.735, 1591153638.735, 1591153639.738, 1591153639.738, 1591153640.134, 1591153640.134, 1591153640.136, 1591153640.139
512, 0, 1, 11, 1591153639.425, 1591153639.425, 1591153639.432, 1591153639.432, 1591153640.412, 1591153640.412, 1591153640.85, 1591153640.85, 1591153640.851, 1591153640.853
512, 0, 1, 12, 1591153640.139, 1591153640.139, 1591153640.146, 1591153640.146, 1591153641.126, 1591153641.126, 1591153641.537, 1591153641.537, 1591153641.539, 1591153641.542
512, 0, 1, 13, 1591153640.853, 1591153640.853, 1591153640.859, 1591153640.859, 1591153641.553, 1591153641.553, 1591153642.225, 1591153642.225, 1591153642.227, 1591153642.23
512, 0, 1, 14, 1591153641.542, 1591153641.542, 1591153641.551, 1591153641.551, 1591153642.504, 1591153642.504, 1591153642.953, 1591153642.953, 1591153642.954, 1591153642.958
512, 0, 1, 15, 1591153642.23, 1591153642.23, 1591153642.237, 1591153642.238, 1591153643.211, 1591153643.211, 1591153643.669, 1591153643.669, 1591153643.67, 1591153643.673
512, 0, 1, 16, 1591153642.958, 1591153642.958, 1591153642.966, 1591153642.967, 1591153643.957, 1591153643.967, 1591153644.435, 1591153644.435, 1591153644.437, 1591153644.439
512, 0, 1, 17, 1591153643.673, 1591153643.673, 1591153643.679, 1591153643.679, 1591153644.718, 1591153644.718, 1591153645.133, 1591153645.133, 1591153645.134, 1591153645.136
512, 0, 1, 18, 1591153644.439, 1591153644.44, 1591153644.449, 1591153644.491, 1591153645.412, 1591153645.412, 1591153645.828, 1591153645.828, 1591153645.83, 1591153645.832
512, 0, 1, 19, 1591153645.136, 1591153645.136, 1591153645.142, 1591153645.142, 1591153646.115, 1591153646.115, 1591153646.547, 1591153646.547, 1591153646.548, 1591153646.551
512, 0, 1, 20, 1591153645.832, 1591153645.833, 1591153645.839, 1591153645.839, 1591153646.56, 1591153646.56, 1591153647.233, 1591153647.233, 1591153647.235, 1591153647.238
512, 0, 1, 21, 1591153646.551, 1591153646.551, 1591153646.557, 1591153646.558, 1591153647.24, 1591153647.24, 1591153647.258, 1591153647.258, 1591153647.259, 1591153647.262
512, 0, 1, 22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 1, 65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 0, 1591153607.313, 1591153616.2, 1591153623.832, 1591153623.832, 1591153624.1, 1591153625.369, 1591153633.108, 1591153633.108, 1591153633.11, 1591153633.112
512, 0, 2, 1, 1591153623.832, 1591153623.9, 1591153623.915, 1591153623.915, 1591153633.347, 1591153633.347, 1591153633.84, 1591153633.84, 1591153633.841, 1591153633.844
512, 0, 2, 2, 1591153633.112, 1591153633.113, 1591153633.148, 1591153633.148, 1591153634.097, 1591153634.097, 1591153634.533, 1591153634.533, 1591153634.535, 1591153634.537
512, 0, 2, 3, 1591153633.844, 1591153633.844, 1591153633.851, 1591153633.851, 1591153634.788, 1591153634.788, 1591153635.22, 1591153635.22, 1591153635.221, 1591153635.223
512, 0, 2, 4, 1591153634.537, 1591153634.537, 1591153634.542, 1591153634.542, 1591153635.467, 1591153635.467, 1591153635.934, 1591153635.934, 1591153635.935, 1591153635.937
512, 0, 2, 5, 1591153635.223, 1591153635.223, 1591153635.229, 1591153635.229, 1591153636.186, 1591153636.186, 1591153636.62, 1591153636.62, 1591153636.621, 1591153636.623
512, 0, 2, 6, 1591153635.937, 1591153635.937, 1591153635.943, 1591153635.943, 1591153636.86, 1591153636.86, 1591153637.321, 1591153637.321, 1591153637.322, 1591153637.324
512, 0, 2, 7, 1591153636.623, 1591153636.624, 1591153636.629, 1591153636.648, 1591153637.568, 1591153637.568, 1591153638.021, 1591153638.021, 1591153638.022, 1591153638.024
512, 0, 2, 8, 1591153637.324, 1591153637.324, 1591153637.33, 1591153637.33, 1591153638.262, 1591153638.262, 1591153638.723, 1591153638.723, 1591153638.724, 1591153638.726
512, 0, 2, 9, 1591153638.024, 1591153638.024, 1591153638.03, 1591153638.03, 1591153638.987, 1591153638.987, 1591153639.42, 1591153639.42, 1591153639.422, 1591153639.424
512, 0, 2, 10, 1591153638.726, 1591153638.727, 1591153638.733, 1591153638.733, 1591153639.671, 1591153639.671, 1591153640.134, 1591153640.134, 1591153640.135, 1591153640.138
512, 0, 2, 11, 1591153639.424, 1591153639.424, 1591153639.431, 1591153639.431, 1591153640.498, 1591153640.498, 1591153640.864, 1591153640.864, 1591153640.866, 1591153640.869
512, 0, 2, 12, 1591153640.138, 1591153640.138, 1591153640.145, 1591153640.145, 1591153641.1, 1591153641.1, 1591153641.53, 1591153641.53, 1591153641.531, 1591153641.533
512, 0, 2, 13, 1591153640.869, 1591153640.87, 1591153640.877, 1591153640.877, 1591153641.793, 1591153641.793, 1591153642.217, 1591153642.217, 1591153642.218, 1591153642.221
512, 0, 2, 14, 1591153641.533, 1591153641.533, 1591153641.538, 1591153641.538, 1591153642.465, 1591153642.465, 1591153642.919, 1591153642.919, 1591153642.92, 1591153642.922
512, 0, 2, 15, 1591153642.221, 1591153642.221, 1591153642.227, 1591153642.228, 1591153643.17, 1591153643.17, 1591153643.669, 1591153643.669, 1591153643.67, 1591153643.673
512, 0, 2, 16, 1591153642.922, 1591153642.922, 1591153642.928, 1591153642.928, 1591153643.924, 1591153643.924, 1591153644.436, 1591153644.436, 1591153644.438, 1591153644.44
512, 0, 2, 17, 1591153643.673, 1591153643.673, 1591153643.679, 1591153643.679, 1591153644.697, 1591153644.697, 1591153645.133, 1591153645.133, 1591153645.134, 1591153645.136
512, 0, 2, 18, 1591153644.44, 1591153644.441, 1591153644.451, 1591153644.451, 1591153645.378, 1591153645.379, 1591153645.823, 1591153645.823, 1591153645.825, 1591153645.827
512, 0, 2, 19, 1591153645.136, 1591153645.136, 1591153645.142, 1591153645.152, 1591153646.074, 1591153646.074, 1591153646.547, 1591153646.547, 1591153646.549, 1591153646.551
512, 0, 2, 20, 1591153645.827, 1591153645.827, 1591153645.832, 1591153645.833, 1591153646.79, 1591153646.79, 1591153647.233, 1591153647.233, 1591153647.234, 1591153647.236
512, 0, 2, 21, 1591153646.551, 1591153646.551, 1591153646.558, 1591153646.558, 1591153647.237, 1591153647.33, 1591153647.345, 1591153647.345, 1591153647.346, 1591153647.348
512, 0, 2, 22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
512, 0, 2, 46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
